calcPhase t x y theta P11 P12 P13 P22 P23 P33 U1 U2 y1 y2
3 31.050000 -2.709370 7.726881 5.514971 5.897698 -4.394483 0.001043 5.249356 0.007391 0.001457 0.000000 0.000000 0.000000 0.000000 
1 31.100000 -2.709370 7.726881 5.514971 6.196531 -4.683219 0.001043 5.528335 0.007391 0.001641 0.000000 0.000000 0.000000 0.000000 
2 31.100000 -2.709370 7.726881 5.514971 6.196531 -4.683219 0.001043 5.528335 0.007391 0.001641 0.000000 0.000000 80.000000 -5.000000 
3 31.100000 -1.816288 6.893184 5.515194 4.821635 -3.450518 -0.002499 4.312577 0.003604 0.001193 0.000000 0.000000 0.000000 0.000000 
1 31.150000 -1.816288 6.893184 5.515194 5.120598 -3.739249 -0.002499 4.591427 0.003604 0.001378 0.000000 0.000000 0.000000 0.000000 
2 31.150000 -1.816288 6.893184 5.515194 5.120598 -3.739249 -0.002499 4.591427 0.003604 0.001378 0.000000 0.000000 80.000000 -5.000000 
3 31.150000 -1.239587 6.350877 5.515219 4.175222 -2.877423 -0.004483 3.746818 0.001195 0.001072 0.000000 0.000000 0.000000 0.000000 
1 31.200000 -1.239587 6.350877 5.515219 4.474199 -3.166154 -0.004483 4.025654 0.001195 0.001256 0.000000 0.000000 0.000000 0.000000 
2 31.200000 -1.239587 6.350877 5.515219 4.474199 -3.166154 -0.004483 4.025654 0.001195 0.001256 0.000000 0.000000 80.000000 -5.000000 
3 31.200000 -0.833483 5.966956 5.515189 3.755721 -2.503288 -0.005790 3.379096 -0.000507 0.001012 0.000000 0.000000 0.000000 0.000000 
1 31.250000 -0.833483 5.966956 5.515189 4.054680 -2.792019 -0.005790 3.657949 -0.000507 0.001196 0.000000 0.000000 0.000000 0.000000 
2 31.250000 -0.833483 5.966956 5.515189 4.054680 -2.792019 -0.005790 3.657949 -0.000507 0.001196 0.000000 0.000000 80.000000 -5.000000 
3 31.250000 -0.530466 5.679276 5.515143 3.469785 -2.247292 -0.006735 3.128596 -0.001784 0.000983 0.000000 0.000000 0.000000 0.000000 
1 31.300000 -0.530466 5.679276 5.515143 3.768717 -2.536024 -0.006735 3.407476 -0.001784 0.001168 0.000000 0.000000 0.000000 0.000000 
2 31.300000 -0.530466 5.679276 5.515143 3.768717 -2.536024 -0.006735 3.407476 -0.001784 0.001168 0.000000 0.000000 80.000000 -5.000000 
3 31.300000 -0.294965 5.454918 5.515092 3.268327 -2.066448 -0.007459 2.952450 -0.002778 0.000972 0.000000 0.000000 0.000000 0.000000 
1 31.350000 -0.294965 5.454918 5.515092 3.567230 -2.355181 -0.007459 3.231359 -0.002778 0.001156 0.000000 0.000000 0.000000 0.000000 
2 31.350000 -0.294965 5.454918 5.515092 3.567230 -2.355181 -0.007459 3.231359 -0.002778 0.001156 0.000000 0.000000 80.000000 -5.000000 
3 31.350000 -0.106441 5.274797 5.515040 3.123053 -1.935795 -0.008032 2.825808 -0.003570 0.000969 0.000000 0.000000 0.000000 0.000000 
1 31.400000 0.163436 5.014076 5.508340 3.413905 -2.227660 -0.007778 3.106773 -0.003310 0.001154 0.375246 -0.006701 0.000000 0.000000 
2 31.400000 0.163436 5.014076 5.508340 3.413905 -2.227660 -0.007778 3.106773 -0.003310 0.001154 0.000000 0.000000 80.000000 -5.000000 
3 31.400000 0.284376 4.905133 5.509401 3.008891 -1.843213 -0.008278 2.734413 -0.003994 0.000973 0.000000 0.000000 0.000000 0.000000 
1 31.450000 0.955382 4.249534 5.499350 3.288162 -2.139835 -0.007634 3.017539 -0.003348 0.001157 0.938114 -0.010051 0.000000 0.000000 
2 31.450000 0.955382 4.249534 5.499350 3.288162 -2.139835 -0.007634 3.017539 -0.003348 0.001157 0.000000 0.000000 80.000000 -5.000000 
3 31.450000 0.970888 4.250699 5.501855 2.911469 -1.780489 -0.008132 2.667428 -0.004011 0.000979 0.000000 0.000000 0.000000 0.000000 
1 31.500000 2.302967 2.929412 5.501855 3.182944 -2.083795 -0.006839 2.945037 -0.002707 0.001163 1.876229 0.000000 0.000000 0.000000 
2 31.500000 2.302967 2.929412 5.501855 3.182944 -2.083795 -0.006839 2.945037 -0.002707 0.001163 0.000000 0.000000 80.000000 -5.000000 
3 31.500000 2.135839 3.105911 5.503843 2.826125 -1.743279 -0.007437 2.610257 -0.003446 0.000987 0.000000 0.000000 0.000000 0.000000 
1 31.550000 3.870955 1.391685 5.500493 3.093933 -2.048032 -0.005738 2.888632 -0.001739 0.001172 2.439098 -0.003350 0.000000 0.000000 
2 31.550000 3.870955 1.391685 5.500493 3.093933 -2.048032 -0.005738 2.888632 -0.001739 0.001172 0.000000 0.000000 80.000000 -5.000000 
3 31.550000 3.503229 1.767808 5.502589 2.751400 -1.721961 -0.006475 2.564127 -0.002599 0.000997 0.000000 0.000000 0.000000 0.000000 
1 31.600000 4.169753 1.107653 5.499238 3.033005 -2.016451 -0.005814 2.849182 -0.001937 0.001181 0.938114 -0.003350 0.000000 0.000000 
2 31.600000 4.169753 1.107653 5.499238 3.033005 -2.016451 -0.005814 2.849182 -0.001937 0.001181 0.000000 0.000000 80.000000 -5.000000 
3 31.600000 3.770410 1.516488 5.501498 2.702373 -1.699866 -0.006513 2.533441 -0.002747 0.001006 0.000000 0.000000 0.000000 0.000000 
1 31.650000 3.903571 1.384312 5.498148 2.989778 -1.989983 -0.006380 2.821427 -0.002613 0.001191 0.187623 -0.003350 0.000000 0.000000 
2 31.650000 3.903571 1.384312 5.498148 2.989778 -1.989983 -0.006380 2.821427 -0.002613 0.001191 0.000000 0.000000 80.000000 -5.000000 
3 31.650000 3.543836 1.754162 5.500585 2.668756 -1.679882 -0.006971 2.512761 -0.003306 0.001014 0.000000 0.000000 0.000000 0.000000 
1 31.700000 3.543836 1.754162 5.500585 2.959279 -1.968784 -0.006971 2.800051 -0.003306 0.001199 0.000000 0.000000 0.000000 0.000000 
2 31.700000 3.543836 1.754162 5.500585 2.959279 -1.968784 -0.006971 2.800051 -0.003306 0.001199 0.000000 0.000000 80.000000 -5.000000 
3 31.700000 3.230905 2.073395 5.502615 2.645424 -1.663503 -0.007457 2.496937 -0.003879 0.001021 0.000000 0.000000 0.000000 0.000000 
1 31.750000 3.230905 2.073395 5.502615 2.937120 -1.952396 -0.007457 2.783054 -0.003879 0.001205 0.000000 0.000000 0.000000 0.000000 
2 31.750000 3.230905 2.073395 5.502615 2.937120 -1.952396 -0.007457 2.783054 -0.003879 0.001205 0.000000 0.000000 80.000000 -5.000000 
3 31.750000 2.958078 2.349892 5.504310 2.628513 -1.650830 -0.007856 2.484208 -0.004350 0.001026 0.000000 0.000000 0.000000 0.000000 
1 31.800000 2.958078 2.349892 5.504310 2.921188 -1.939712 -0.007856 2.769345 -0.004350 0.001211 0.000000 0.000000 0.000000 0.000000 
2 31.800000 2.958078 2.349892 5.504310 2.921188 -1.939712 -0.007856 2.769345 -0.004350 0.001211 0.000000 0.000000 80.000000 -5.000000 
3 31.800000 2.719807 2.590025 5.505730 2.616420 -1.641018 -0.008185 2.473811 -0.004736 0.001030 0.000000 0.000000 0.000000 0.000000 
1 31.850000 2.719807 2.590025 5.505730 2.909916 -1.929888 -0.008185 2.758128 -0.004736 0.001215 0.000000 0.000000 0.000000 0.000000 
2 31.850000 2.719807 2.590025 5.505730 2.909916 -1.929888 -0.008185 2.758128 -0.004736 0.001215 0.000000 0.000000 80.000000 -5.000000 
3 31.850000 2.511445 2.799019 5.506921 2.607946 -1.633419 -0.008456 2.465192 -0.005051 0.001034 0.000000 0.000000 0.000000 0.000000 
1 31.900000 2.511445 2.799019 5.506921 2.902129 -1.922277 -0.008456 2.748821 -0.005051 0.001218 0.000000 0.000000 0.000000 0.000000 
2 31.900000 2.511445 2.799019 5.506921 2.902129 -1.922277 -0.008456 2.748821 -0.005051 0.001218 0.000000 0.000000 80.000000 -5.000000 
3 31.900000 2.329059 2.981215 5.507921 2.602182 -1.627532 -0.008680 2.457945 -0.005306 0.001036 0.000000 0.000000 0.000000 0.000000 
1 31.950000 2.329059 2.981215 5.507921 2.896944 -1.916379 -0.008680 2.740996 -0.005306 0.001220 0.000000 0.000000 0.000000 0.000000 
2 31.950000 2.329059 2.981215 5.507921 2.896944 -1.916379 -0.008680 2.740996 -0.005306 0.001220 0.000000 0.000000 80.000000 -5.000000 
3 31.950000 2.169292 3.140257 5.508764 2.598444 -1.622973 -0.008864 2.451773 -0.005512 0.001038 0.000000 0.000000 0.000000 0.000000 
1 32.000000 2.169292 3.140257 5.508764 2.893692 -1.911810 -0.008864 2.734337 -0.005512 0.001222 0.000000 0.000000 0.000000 0.000000 
2 32.000000 2.169292 3.140257 5.508764 2.893692 -1.911810 -0.008864 2.734337 -0.005512 0.001222 0.000000 0.000000 80.000000 -5.000000 
3 32.000000 2.029261 3.279229 5.509474 2.596210 -1.619443 -0.009017 2.446454 -0.005678 0.001039 0.000000 0.000000 0.000000 0.000000 
1 32.050000 2.029261 3.279229 5.509474 2.891869 -1.908270 -0.009017 2.728608 -0.005678 0.001223 0.000000 0.000000 0.000000 0.000000 
2 32.050000 2.029261 3.279229 5.509474 2.891869 -1.908270 -0.009017 2.728608 -0.005678 0.001223 0.000000 0.000000 80.000000 -5.000000 
3 32.050000 1.906479 3.400760 5.510075 2.595084 -1.616710 -0.009143 2.441824 -0.005810 0.001040 0.000000 0.000000 0.000000 0.000000 
1 32.100000 1.906479 3.400760 5.510075 2.891089 -1.905529 -0.009143 2.723631 -0.005810 0.001224 0.000000 0.000000 0.000000 0.000000 
2 32.100000 1.906479 3.400760 5.510075 2.891089 -1.905529 -0.009143 2.723631 -0.005810 0.001224 0.000000 0.000000 80.000000 -5.000000 
3 32.100000 1.798787 3.507108 5.510582 2.594762 -1.614596 -0.009248 2.437759 -0.005915 0.001040 0.000000 0.000000 0.000000 0.000000 
1 32.150000 1.933143 3.376146 5.513933 2.890600 -1.905352 -0.009112 2.715762 -0.005774 0.001224 0.187623 0.003350 0.000000 0.000000 
2 32.150000 1.933143 3.376146 5.513933 2.890600 -1.905352 -0.009112 2.715762 -0.005774 0.001224 0.000000 0.000000 80.000000 -5.000000 
3 32.150000 1.821269 3.485669 5.513775 2.594309 -1.614940 -0.009221 2.430879 -0.005875 0.001040 0.000000 0.000000 0.000000 0.000000 
1 32.200000 2.629909 2.702480 5.513775 2.878645 -1.915098 -0.008407 2.701728 -0.005034 0.001225 1.125737 -0.000000 0.000000 0.000000 
2 32.200000 2.629909 2.702480 5.513775 2.878645 -1.915098 -0.008407 2.701728 -0.005034 0.001225 0.000000 0.000000 80.000000 -5.000000 
3 32.200000 2.432452 2.895386 5.513565 2.582201 -1.625258 -0.008619 2.417436 -0.005234 0.001041 0.000000 0.000000 0.000000 0.000000 
1 32.250000 2.836690 2.503707 5.503514 2.867758 -1.919501 -0.008207 2.699010 -0.004817 0.001225 0.562869 -0.010051 0.000000 0.000000 
2 32.250000 2.836690 2.503707 5.503514 2.867758 -1.919501 -0.008207 2.699010 -0.004817 0.001225 0.000000 0.000000 80.000000 -5.000000 
3 32.250000 2.618186 2.721743 5.505036 2.571975 -1.629980 -0.008434 2.414509 -0.005046 0.001042 0.000000 0.000000 0.000000 0.000000 
1 32.300000 2.618186 2.721743 5.505036 2.865070 -1.918856 -0.008434 2.699227 -0.005046 0.001226 0.000000 0.000000 0.000000 0.000000 
2 32.300000 2.618186 2.721743 5.505036 2.865070 -1.918856 -0.008434 2.699227 -0.005046 0.001226 0.000000 0.000000 80.000000 -5.000000 
3 32.300000 2.426078 2.912846 5.506313 2.569843 -1.629447 -0.008616 2.414790 -0.005234 0.001042 0.000000 0.000000 0.000000 0.000000 
1 32.350000 2.426078 2.912846 5.506313 2.863676 -1.918311 -0.008616 2.698770 -0.005234 0.001226 0.000000 0.000000 0.000000 0.000000 
2 32.350000 2.426078 2.912846 5.506313 2.863676 -1.918311 -0.008616 2.698770 -0.005234 0.001226 0.000000 0.000000 80.000000 -5.000000 
3 32.350000 2.257233 3.080357 5.507387 2.568786 -1.629002 -0.008762 2.414460 -0.005387 0.001042 0.000000 0.000000 0.000000 0.000000 
1 32.400000 2.257233 3.080357 5.507387 2.863238 -1.917855 -0.008762 2.697820 -0.005387 0.001226 0.000000 0.000000 0.000000 0.000000 
2 32.400000 2.257233 3.080357 5.507387 2.863238 -1.917855 -0.008762 2.697820 -0.005387 0.001226 0.000000 0.000000 80.000000 -5.000000 
3 32.400000 2.108869 3.227202 5.508289 2.568526 -1.628634 -0.008879 2.413679 -0.005512 0.001042 0.000000 0.000000 0.000000 0.000000 
1 32.450000 2.108869 3.227202 5.508289 2.863500 -1.917477 -0.008879 2.696517 -0.005512 0.001226 0.000000 0.000000 0.000000 0.000000 
2 32.450000 2.108869 3.227202 5.508289 2.863500 -1.917477 -0.008879 2.696517 -0.005512 0.001226 0.000000 0.000000 80.000000 -5.000000 
3 32.450000 1.978526 3.355944 5.509049 2.568849 -1.628332 -0.008973 2.412576 -0.005612 0.001041 0.000000 0.000000 0.000000 0.000000 
1 32.500000 2.380991 2.962443 5.512400 2.859320 -1.922774 -0.008565 2.688678 -0.005191 0.001225 0.562869 0.003350 0.000000 0.000000 
2 32.500000 2.380991 2.962443 5.512400 2.859320 -1.922774 -0.008565 2.688678 -0.005191 0.001225 0.000000 0.000000 80.000000 -5.000000 
3 32.500000 2.216123 3.124132 5.512425 2.564362 -1.633779 -0.008704 2.405115 -0.005330 0.001041 0.000000 0.000000 0.000000 0.000000 
1 32.550000 3.158302 2.209138 5.515775 2.848652 -1.934689 -0.007755 2.674483 -0.004346 0.001225 1.313360 0.003350 0.000000 0.000000 
2 32.550000 3.158302 2.209138 5.515775 2.848652 -1.934689 -0.007755 2.674483 -0.004346 0.001225 0.000000 0.000000 80.000000 -5.000000 
3 32.550000 2.896610 2.463529 5.515135 2.553017 -1.646028 -0.008013 2.391256 -0.004598 0.001041 0.000000 0.000000 0.000000 0.000000 
1 32.600000 4.246119 1.160048 5.515135 2.832824 -1.949736 -0.006656 2.659626 -0.003193 0.001225 1.876229 0.000000 0.000000 0.000000 
2 32.600000 4.246119 1.160048 5.515135 2.832824 -1.949736 -0.006656 2.659626 -0.003193 0.001225 0.000000 0.000000 80.000000 -5.000000 
3 32.600000 3.850685 1.543747 5.514478 2.536344 -1.661703 -0.007069 2.376224 -0.003600 0.001042 0.000000 0.000000 0.000000 0.000000 
1 32.650000 4.255281 1.152437 5.517829 2.831473 -1.954486 -0.006663 2.650803 -0.003177 0.001226 0.562869 0.003350 0.000000 0.000000 
2 32.650000 4.255281 1.152437 5.517829 2.831473 -1.954486 -0.006663 2.650803 -0.003177 0.001226 0.000000 0.000000 80.000000 -5.000000 
3 32.650000 3.857188 1.536192 5.516709 2.534595 -1.666451 -0.007065 2.368014 -0.003568 0.001043 0.000000 0.000000 0.000000 0.000000 
1 32.700000 3.992344 1.406056 5.513358 2.830670 -1.956617 -0.006929 2.646982 -0.003427 0.001227 0.187623 -0.003350 0.000000 0.000000 
2 32.700000 3.992344 1.406056 5.513358 2.830670 -1.956617 -0.006929 2.646982 -0.003427 0.001227 0.000000 0.000000 80.000000 -5.000000 
3 32.700000 3.628815 1.759501 5.513037 2.533899 -1.668394 -0.007276 2.364553 -0.003768 0.001043 0.000000 0.000000 0.000000 0.000000 
1 32.750000 3.628815 1.759501 5.513037 2.831616 -1.957166 -0.007276 2.644649 -0.003768 0.001227 0.000000 0.000000 0.000000 0.000000 
2 32.750000 3.628815 1.759501 5.513037 2.831616 -1.957166 -0.007276 2.644649 -0.003768 0.001227 0.000000 0.000000 80.000000 -5.000000 
3 32.750000 3.310249 2.069463 5.512810 2.534966 -1.668745 -0.007559 2.362563 -0.004047 0.001043 0.000000 0.000000 0.000000 0.000000 
1 32.800000 3.714191 1.677479 5.502759 2.820921 -1.962098 -0.007146 2.645526 -0.003630 0.001227 0.562869 -0.010051 0.000000 0.000000 
2 32.800000 3.714191 1.677479 5.502759 2.820921 -1.962098 -0.007146 2.645526 -0.003630 0.001227 0.000000 0.000000 80.000000 -5.000000 
3 32.800000 3.390178 1.998874 5.504288 2.524905 -1.673678 -0.007429 2.362738 -0.003926 0.001042 0.000000 0.000000 0.000000 0.000000 
1 32.850000 4.324882 1.076245 5.500938 2.802770 -1.972235 -0.006465 2.643414 -0.002955 0.001226 1.313360 -0.003350 0.000000 0.000000 
2 32.850000 4.324882 1.076245 5.500938 2.802770 -1.972235 -0.006465 2.643414 -0.002955 0.001226 0.000000 0.000000 80.000000 -5.000000 
3 32.850000 3.927446 1.472894 5.502723 2.507188 -1.684112 -0.006830 2.359531 -0.003345 0.001042 0.000000 0.000000 0.000000 0.000000 
1 32.900000 4.460736 0.944842 5.502723 2.792023 -1.978120 -0.006280 2.642314 -0.002789 0.001226 0.750492 0.000000 0.000000 0.000000 
1 32.950000 4.727382 0.680816 5.502723 3.080551 -2.269337 -0.005956 2.926968 -0.002462 0.001411 0.375246 0.000000 0.000000 0.000000 
